Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,PCT_SE_A10008_002,PCT_SE_A10008_003,PCT_SE_A10008_004,PCT_SE_A10008_005,PCT_SE_A10008_006,PCT_SE_A10008_007,PCT_SE_A10008_008,PCT_SE_A10008_009,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A11001_001,SE_A11001_002,SE_A11001_003,SE_A11001_004,SE_A11001_005,SE_A11001_006,PCT_SE_A11001_002,PCT_SE_A11001_003,PCT_SE_A11001_004,PCT_SE_A11001_005,PCT_SE_A11001_006,SE_A11002_001,SE_A11002_002,SE_A11002_003,SE_A11002_004,SE_A11002_005,SE_A11002_006,SE_A11002_007,SE_A11002_008,SE_A11002_009,PCT_SE_A11002_002,PCT_SE_A11002_003,PCT_SE_A11002_004,PCT_SE_A11002_005,PCT_SE_A11002_006,PCT_SE_A11002_007,PCT_SE_A11002_008,PCT_SE_A11002_009,SE_A19001_001,SE_A19001_002,SE_A19001_003,PCT_SE_A19001_002,PCT_SE_A19001_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,PCT_SE_A10011_002,PCT_SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,PCT_SE_A10019_002,PCT_SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,PCT_SE_A10016_002,PCT_SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,PCT_SE_A10012_002,PCT_SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,PCT_SE_A10017_002,PCT_SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,PCT_SE_A10018_002,PCT_SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,PCT_SE_A10015_002,PCT_SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,PCT_SE_A10013_002,PCT_SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010,commute_avg
36005002702,14000US36005002702,"Census Tract 27.02, Bronx County, New York","Census Tract 27.02, Bronx County, New York",ny,140,0,ACSSF,3491,,,,,36,5,,,,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538,4538,75582.4,0.060040433,1467,1027,254,773,175,598,440,143,297,70.01,17.31,52.69,11.93,40.76,29.99,9.75,20.25,1467,718,718,164,554,61,493,0,0,0,749,309,90,219,114,105,440,143,297,48.94,48.94,11.18,37.76,4.16,33.61,0,0,0,51.06,21.06,6.13,14.93,7.77,7.16,29.99,9.75,20.25,3451,2144,790,159,185,173,62.13,22.89,4.61,5.36,5.01,1467,92,0,0,0,92,0,92,1375,6.27,0,0,0,6.27,0,6.27,93.73,4538,319,4219,7.03,92.97,1467,498,309,82,35,99,58,93,23,15,34,67,95,34,11,14,0,33.95,21.06,5.59,2.39,6.75,3.95,6.34,1.57,1.02,2.32,4.57,6.48,2.32,0.75,0.95,0,13216,13216,20750,13730,,,,12202,,13064,,27693.25153,19112,31082.57059,9722,15121.13636,11952,16581,31563,9301,10945,34330,8471,25313,25052,22339,27065,35996,,22134,25395,,19250,35508,,26624,,21855,35461,56513,,13216,,12500,1467,785,682,53.51,46.49,1467,687,780,46.83,53.17,1467,186,1281,12.68,87.32,1467,0,1467,0,100,1467,316,1151,21.54,78.46,1467,347,1120,23.65,76.35,1467,224,1243,15.27,84.73,1467,137,1330,9.34,90.66,1467,74,1393,5.04,94.96,10094,13568,11266,,,,8657,6055,9375,14875,1421,152,82,70,1196,0,11,49,0,13,10.7,5.77,4.93,84.17,0,0.77,3.45,0,0.91,1421,1408,11,87,106,211,542,361,90,13,99.09,0.77,6.12,7.46,14.85,38.14,25.4,6.33,0.91,50
36005002800,14000US36005002800,"Census Tract 28, Bronx County, New York","Census Tract 28, Bronx County, New York",ny,140,0,ACSSF,3492,,,,,36,5,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423,5423,33878.22,0.160073329,2377,1507,495,1012,201,811,870,384,486,63.4,20.82,42.57,8.46,34.12,36.6,16.15,20.45,2377,671,671,131,540,153,387,0,0,0,1706,836,364,472,48,424,870,384,486,28.23,28.23,5.51,22.72,6.44,16.28,0,0,0,71.77,35.17,15.31,19.86,2.02,17.84,36.6,16.15,20.45,4474,2201,1185,423,212,453,49.2,26.49,9.45,4.74,10.13,2377,86,0,0,0,86,47,39,2291,3.62,0,0,0,3.62,1.98,1.64,96.38,5423,9,5414,0.17,99.83,2377,47,69,111,161,128,142,137,100,121,270,519,225,257,40,39,11,1.98,2.9,4.67,6.77,5.38,5.97,5.76,4.21,5.09,11.36,21.83,9.47,10.81,1.68,1.64,0.46,52294,52294,51360,56607,,,,47667,73482,51507,,59661.67438,56607,64033.643,45449,51973.21839,28454,27365,33424,19741,29870,40596,12459,37776,27159,39338,31323,51250,90504,30213,30549,,22089,63590,,39367,20000,39706,38221,41998,,52294,77356,50816,2377,1621,756,68.2,31.8,2377,1621,756,68.2,31.8,2377,50,2327,2.1,97.9,2377,151,2226,6.35,93.65,2377,925,1452,38.91,61.09,2377,238,2139,10.01,89.99,2377,28,2349,1.18,98.82,2377,630,1747,26.5,73.5,2377,268,2109,11.27,88.73,27373,22849,30769,,,,24438,14581,22768,,2439,1166,1134,32,1227,0,0,46,0,0,47.81,46.49,1.31,50.31,0,0,1.89,0,0,2439,2439,47,376,200,402,408,637,369,0,100,1.93,15.42,8.2,16.48,16.73,26.12,15.13,0,48
36005003100,14000US36005003100,"Census Tract 31, Bronx County, New York","Census Tract 31, Bronx County, New York",ny,140,0,ACSSF,3493,,,,,36,5,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1675,28042.31,0.059731165,564,388,220,168,0,168,176,76,100,68.79,39.01,29.79,0,29.79,31.21,13.48,17.73,564,193,193,108,85,0,85,0,0,0,371,195,112,83,0,83,176,76,100,34.22,34.22,19.15,15.07,0,15.07,0,0,0,65.78,34.57,19.86,14.72,0,14.72,31.21,13.48,17.73,1307,588,517,24,64,114,44.99,39.56,1.84,4.9,8.72,564,3,0,0,0,3,0,3,561,0.53,0,0,0,0.53,0,0.53,99.47,1675,0,1675,0,100,564,56,48,57,30,6,36,17,53,32,52,35,86,22,27,7,0,9.93,8.51,10.11,5.32,1.06,6.38,3.01,9.4,5.67,9.22,6.21,15.25,3.9,4.79,1.24,0,42353,42353,42250,35735,,,,49135,,47632,,51543.26241,53571,60434.02062,23269,30673.29545,24436,34557,36855,10875,19340,37813,13750,32550,19512,40833,31607,41776,,34870,27000,34423,40893,70673,,23052,18537,50208,23625,,,42353,70865,41295,564,463,101,82.09,17.91,564,446,118,79.08,20.92,564,49,515,8.69,91.31,564,21,543,3.72,96.28,564,117,447,20.74,79.26,564,44,520,7.8,92.2,564,41,523,7.27,92.73,564,62,502,10.99,89.01,564,32,532,5.67,94.33,19222,24011,18725,,3979,,17505,20302,20073,18214,801,210,210,0,513,0,0,78,0,0,26.22,26.22,0,64.04,0,0,9.74,0,0,801,801,56,126,35,143,272,143,26,0,100,6.99,15.73,4.37,17.85,33.96,17.85,3.25,0,38
36005003300,14000US36005003300,"Census Tract 33, Bronx County, New York","Census Tract 33, Bronx County, New York",ny,140,0,ACSSF,3494,,,,,36,5,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3693,3693,62767.5,0.05883618,1216,834,201,633,56,577,382,184,198,68.59,16.53,52.06,4.61,47.45,31.41,15.13,16.28,1216,627,627,165,462,48,414,0,0,0,589,207,36,171,8,163,382,184,198,51.56,51.56,13.57,37.99,3.95,34.05,0,0,0,48.44,17.02,2.96,14.06,0.66,13.4,31.41,15.13,16.28,2712,1653,503,245,154,157,60.95,18.55,9.03,5.68,5.79,1216,34,0,0,0,34,29,5,1182,2.8,0,0,0,2.8,2.38,0.41,97.2,3693,0,3693,0,100,1216,340,152,99,172,102,73,23,16,57,62,27,28,0,0,54,11,27.96,12.5,8.14,14.14,8.39,6,1.89,1.32,4.69,5.1,2.22,2.3,0,0,4.44,0.9,20413,20413,,18145,,,,21602,,21614,,31382.48355,20772,33168.82494,19231,26380.62827,13107,16486,34362,11708,10531,25721,8373,20140,13886,16131,35391,,53977,21774,14227,24375,37031,,,17314,11563,12656,31917,,53977,20413,167981,18659,1216,707,509,58.14,41.86,1216,670,546,55.1,44.9,1216,111,1105,9.13,90.87,1216,26,1190,2.14,97.86,1216,365,851,30.02,69.98,1216,270,946,22.2,77.8,1216,165,1051,13.57,86.43,1216,84,1132,6.91,93.09,1216,77,1139,6.33,93.67,10792,15013,8120,,,,12173,7837,12440,19857,864,154,89,65,584,6,0,86,0,34,17.82,10.3,7.52,67.59,0.69,0,9.95,0,3.94,864,830,54,92,56,117,231,152,128,34,96.06,6.25,10.65,6.48,13.54,26.74,17.59,14.81,3.94,45
36005003500,14000US36005003500,"Census Tract 35, Bronx County, New York","Census Tract 35, Bronx County, New York",ny,140,0,ACSSF,3495,,,,,36,5,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821,3821,69690.11,0.054828439,1328,893,389,504,56,448,435,138,297,67.24,29.29,37.95,4.22,33.73,32.76,10.39,22.36,1328,600,600,282,318,56,262,0,0,0,728,293,107,186,0,186,435,138,297,45.18,45.18,21.23,23.95,4.22,19.73,0,0,0,54.82,22.06,8.06,14.01,0,14.01,32.76,10.39,22.36,2756,1290,848,150,216,252,46.81,30.77,5.44,7.84,9.14,1328,99,11,0,11,88,43,45,1229,7.45,0.83,0,0.83,6.63,3.24,3.39,92.55,3821,28,3793,0.73,99.27,1328,280,115,90,86,55,125,86,61,34,70,83,201,13,7,22,0,21.08,8.66,6.78,6.48,4.14,9.41,6.48,4.59,2.56,5.27,6.25,15.14,0.98,0.53,1.66,0,31638,31638,20813,32587,,,,33073,,30948,,39015.21084,36636,46820.71669,12207,21389.88506,19783,18828,31711,10282,20486,41230,13594,27105,19298,30719,31875,35670,,21778,16974,,,36217,,30259,24837,27045,34917,,,31638,78036,29946,1328,983,345,74.02,25.98,1328,952,376,71.69,28.31,1328,58,1270,4.37,95.63,1328,26,1302,1.96,98.04,1328,413,915,31.1,68.9,1328,181,1147,13.63,86.37,1328,109,1219,8.21,91.79,1328,103,1225,7.76,92.24,1328,105,1223,7.91,92.09,14797,13165,16662,43425,,,13573,13888,15698,,1280,424,375,49,728,0,0,33,0,95,33.12,29.3,3.83,56.88,0,0,2.58,0,7.42,1280,1185,56,99,66,138,400,312,114,95,92.58,4.38,7.73,5.16,10.78,31.25,24.38,8.91,7.42,49
36005003700,14000US36005003700,"Census Tract 37, Bronx County, New York","Census Tract 37, Bronx County, New York",ny,140,0,ACSSF,3496,,,,,36,5,,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,292,4556.624,0.064082536,143,63,45,18,4,14,80,53,27,44.06,31.47,12.59,2.8,9.79,55.94,37.06,18.88,143,31,31,23,8,4,4,0,0,0,112,32,22,10,0,10,80,53,27,21.68,21.68,16.08,5.59,2.8,2.8,0,0,0,78.32,22.38,15.38,6.99,0,6.99,55.94,37.06,18.88,265,136,88,0,15,26,51.32,33.21,0,5.66,9.81,143,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,100,292,0,292,0,100,143,45,0,25,4,9,0,0,18,14,9,15,4,0,0,0,0,31.47,0,17.48,2.8,6.29,0,0,12.59,9.79,6.29,10.49,2.8,0,0,0,0,,,,29583,,,,16071,,,,30522.37762,42375,34809.52381,15682,27145,13906,15682,29750,8846,,40625,8750,22361,,28375,41250,,,29750,44063,29625,,,,,,,,,,,,,143,80,63,55.94,44.06,143,80,63,55.94,44.06,143,0,143,0,100,143,0,143,0,100,143,8,135,5.59,94.41,143,50,93,34.97,65.03,143,18,125,12.59,87.41,143,16,127,11.19,88.81,143,4,139,2.8,97.2,15287,14188,24572,,,,10531,,11280,,112,25,25,0,75,0,0,12,0,0,22.32,22.32,0,66.96,0,0,10.71,0,0,112,112,16,27,0,17,18,34,0,0,100,14.29,24.11,0,15.18,16.07,30.36,0,0,35
36005003800,14000US36005003800,"Census Tract 38, Bronx County, New York","Census Tract 38, Bronx County, New York",ny,140,0,ACSSF,3497,,,,,36,5,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,1437,58706.45,0.02447772,406,314,127,187,34,153,92,56,36,77.34,31.28,46.06,8.37,37.68,22.66,13.79,8.87,406,170,170,79,91,25,66,0,0,0,236,144,48,96,9,87,92,56,36,41.87,41.87,19.46,22.41,6.16,16.26,0,0,0,58.13,35.47,11.82,23.65,2.22,21.43,22.66,13.79,8.87,1136,574,385,47,43,87,50.53,33.89,4.14,3.79,7.66,406,6,0,0,0,6,0,6,400,1.48,0,0,0,1.48,0,1.48,98.52,1437,0,1437,0,100,406,53,42,21,41,20,18,37,0,18,12,23,37,36,5,0,43,13.05,10.34,5.17,10.1,4.93,4.43,9.11,0,4.43,2.96,5.67,9.11,8.87,1.23,0,10.59,36667,36667,26250,,,,,,,22287,,65773.64532,48000,75084.07643,26250,24261.95652,24620,26793,42109,14102,20179,36319,11367,36337,18500,26522,38137,51563,58750,38397,,26821,38718,,,35523,23125,,36786,,,36667,81364,26607,406,286,120,70.44,29.56,406,274,132,67.49,32.51,406,38,368,9.36,90.64,406,35,371,8.62,91.38,406,129,277,31.77,68.23,406,106,300,26.11,73.89,406,17,389,4.19,95.81,406,60,346,14.78,85.22,406,13,393,3.2,96.8,21071,17624,24797,,,,20671,,14205,,545,235,227,8,276,0,0,34,0,0,43.12,41.65,1.47,50.64,0,0,6.24,0,0,545,545,20,99,57,157,87,70,55,0,100,3.67,18.17,10.46,28.81,15.96,12.84,10.09,0,39
36005003900,14000US36005003900,"Census Tract 39, Bronx County, New York","Census Tract 39, Bronx County, New York",ny,140,0,ACSSF,3498,,,,,36,5,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6473,6473,77540.32,0.083479151,1986,1237,498,739,190,549,749,439,310,62.29,25.08,37.21,9.57,27.64,37.71,22.1,15.61,1986,814,792,338,454,110,344,22,0,22,1172,445,160,285,80,205,727,439,288,40.99,39.88,17.02,22.86,5.54,17.32,1.11,0,1.11,59.01,22.41,8.06,14.35,4.03,10.32,36.61,22.1,14.5,4951,2751,1502,198,201,299,55.56,30.34,4,4.06,6.04,1986,145,0,0,0,145,108,37,1841,7.3,0,0,0,7.3,5.44,1.86,92.7,6473,48,6425,0.74,99.26,1986,416,136,85,211,143,33,82,120,107,186,38,196,88,53,75,17,20.95,6.85,4.28,10.62,7.2,1.66,4.13,6.04,5.39,9.37,1.91,9.87,4.43,2.67,3.78,0.86,30357,30357,63672,43917,,,,24570,,24392,102768,47122.10473,42542,54608.7308,14875,30272.63017,19455,21949,26825,16289,15675,35657,10491,24080,20745,23451,26420,34556,44236,24779,21990,21365,,72961,,23475,11912,26319,,32917,,30357,,28532,1986,1444,542,72.71,27.29,1986,1365,621,68.73,31.27,1986,207,1779,10.42,89.58,1986,92,1894,4.63,95.37,1986,378,1608,19.03,80.97,1986,290,1696,14.6,85.4,1986,100,1886,5.04,94.96,1986,120,1866,6.04,93.96,1986,275,1711,13.85,86.15,16377,27136,22586,,,,12551,,12740,41413,2806,266,196,70,2230,0,0,198,32,80,9.48,6.99,2.49,79.47,0,0,7.06,1.14,2.85,2806,2726,64,140,618,502,703,615,84,80,97.15,2.28,4.99,22.02,17.89,25.05,21.92,2.99,2.85,41
36005004001,14000US36005004001,"Census Tract 40.01, Bronx County, New York","Census Tract 40.01, Bronx County, New York",ny,140,0,ACSSF,3499,,,,,36,5,,,,4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428,1428,30033.72,0.047546552,494,355,208,147,32,115,139,68,71,71.86,42.11,29.76,6.48,23.28,28.14,13.77,14.37,494,147,147,99,48,0,48,0,0,0,347,208,109,99,32,67,139,68,71,29.76,29.76,20.04,9.72,0,9.72,0,0,0,70.24,42.11,22.06,20.04,6.48,13.56,28.14,13.77,14.37,1173,538,473,6,80,76,45.87,40.32,0.51,6.82,6.48,494,25,0,0,0,25,12,13,469,5.06,0,0,0,5.06,2.43,2.63,94.94,1428,0,1428,0,100,494,33,10,46,30,69,4,14,11,34,31,36,59,65,13,39,0,6.68,2.02,9.31,6.07,13.97,0.81,2.83,2.23,6.88,6.28,7.29,11.94,13.16,2.63,7.89,0,49706,49706,29665,,,49750,,75402,,48233,,62508.2996,61964,67436.05634,28487,44796.40288,26299,32344,49345,12250,20250,63438,14094,41902,26510,36000,40078,67885,,48095,,48512,42266,52232,,35417,25625,18083,,96023,,49706,76463,29056,494,379,115,76.72,23.28,494,378,116,76.52,23.48,494,10,484,2.02,97.98,494,75,419,15.18,84.82,494,204,290,41.3,58.7,494,30,464,6.07,93.93,494,25,469,5.06,94.94,494,73,421,14.78,85.22,494,59,435,11.94,88.06,23294,21434,24057,,14078,,25340,32416,23226,20586,533,174,160,14,311,0,0,38,0,10,32.65,30.02,2.63,58.35,0,0,7.13,0,1.88,533,523,34,42,31,143,83,184,6,10,98.12,6.38,7.88,5.82,26.83,15.57,34.52,1.13,1.88,41
36005004100,14000US36005004100,"Census Tract 41, Bronx County, New York","Census Tract 41, Bronx County, New York",ny,140,0,ACSSF,3500,,,,,36,5,,,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946,5946,83363.93,0.071325813,2030,1352,303,1049,156,893,678,359,319,66.6,14.93,51.67,7.68,43.99,33.4,17.68,15.71,2030,811,811,94,717,69,648,0,0,0,1219,541,209,332,87,245,678,359,319,39.95,39.95,4.63,35.32,3.4,31.92,0,0,0,60.05,26.65,10.3,16.35,4.29,12.07,33.4,17.68,15.71,4311,2673,802,313,175,348,62,18.6,7.26,4.06,8.07,2030,121,0,0,0,121,20,101,1909,5.96,0,0,0,5.96,0.99,4.98,94.04,5946,46,5900,0.77,99.23,2030,597,204,209,220,99,117,206,94,31,0,70,106,17,23,0,37,29.41,10.05,10.3,10.84,4.88,5.76,10.15,4.63,1.53,0,3.45,5.22,0.84,1.13,0,1.82,20137,20137,16701,,,,,22834,,20165,,31916.74877,20975,34541.12426,12759,17811.9469,15062,19974,30233,13389,11070,24599,9571,19715,11772,19960,26176,26521,,25938,25031,23633,32105,,,17940,5962,19022,23421,,,20137,65121,18087,2030,1182,848,58.23,41.77,2030,1130,900,55.67,44.33,2030,142,1888,7,93,2030,38,1992,1.87,98.13,2030,569,1461,28.03,71.97,2030,418,1612,20.59,79.41,2030,285,1745,14.04,85.96,2030,165,1865,8.13,91.87,2030,121,1909,5.96,94.04,12706,15015,9084,,,,14964,4680,13322,34746,1713,90,90,0,1323,0,34,200,39,27,5.25,5.25,0,77.23,0,1.98,11.68,2.28,1.58,1713,1686,67,221,208,189,544,395,62,27,98.42,3.91,12.9,12.14,11.03,31.76,23.06,3.62,1.58,40
36005004200,14000US36005004200,"Census Tract 42, Bronx County, New York","Census Tract 42, Bronx County, New York",ny,140,0,ACSSF,3501,,,,,36,5,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7814,7814,41870.11,0.186624803,2707,1766,485,1281,158,1123,941,296,645,65.24,17.92,47.32,5.84,41.49,34.76,10.93,23.83,2707,959,959,205,754,123,631,0,0,0,1748,807,280,527,35,492,941,296,645,35.43,35.43,7.57,27.85,4.54,23.31,0,0,0,64.57,29.81,10.34,19.47,1.29,18.18,34.76,10.93,23.83,6234,3839,1194,217,384,600,61.58,19.15,3.48,6.16,9.62,2707,87,0,0,0,87,68,19,2620,3.21,0,0,0,3.21,2.51,0.7,96.79,7814,0,7814,0,100,2707,335,396,197,245,141,233,59,226,58,334,222,144,117,0,0,0,12.38,14.63,7.28,9.05,5.21,8.61,2.18,8.35,2.14,12.34,8.2,5.32,4.32,0,0,0,30710,30710,22481,31066,,,,33577,,30493,36250,36739.26856,32926,38886.29672,22420,30658.76727,16435,19550,41336,11341,14379,39441,11467,26778,,35661,22415,44663,,31771,,41161,31007,,,20462,9076,33176,16394,53662,,30710,69414,28194,2707,1791,916,66.16,33.84,2707,1678,1029,61.99,38.01,2707,224,2483,8.27,91.73,2707,41,2666,1.51,98.49,2707,1019,1688,37.64,62.36,2707,289,2418,10.68,89.32,2707,265,2442,9.79,90.21,2707,576,2131,21.28,78.72,2707,236,2471,8.72,91.28,13883,9679,16287,,7925,,15252,15252,12123,9145,1969,499,473,26,1140,0,0,275,37,18,25.34,24.02,1.32,57.9,0,0,13.97,1.88,0.91,1969,1951,178,126,210,258,339,681,159,18,99.09,9.04,6.4,10.67,13.1,17.22,34.59,8.08,0.91,45
36005004300,14000US36005004300,"Census Tract 43, Bronx County, New York","Census Tract 43, Bronx County, New York",ny,140,0,ACSSF,3502,,,,,36,5,,,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190,6190,71129.21,0.087024728,2047,1262,445,817,196,621,785,470,315,61.65,21.74,39.91,9.57,30.34,38.35,22.96,15.39,2047,755,755,253,502,112,390,0,0,0,1292,507,192,315,84,231,785,470,315,36.88,36.88,12.36,24.52,5.47,19.05,0,0,0,63.12,24.77,9.38,15.39,4.1,11.28,38.35,22.96,15.39,4705,2643,1235,283,244,300,56.17,26.25,6.01,5.19,6.38,2047,152,0,0,0,152,37,115,1895,7.43,0,0,0,7.43,1.81,5.62,92.57,6190,29,6161,0.47,99.53,2047,412,354,197,147,146,91,91,143,21,160,41,69,73,35,40,27,20.13,17.29,9.62,7.18,7.13,4.45,4.45,6.99,1.03,7.82,2,3.37,3.57,1.71,1.95,1.32,22940,22940,30833,22523,,,,18611,,23505,,36539.96092,24674,43512.44057,11250,18429.04459,14109,18933,30466,11417,9943,29545,8211,22835,16705,24096,24583,53750,,26195,18443,25491,30435,,,17523,12292,16272,16786,51467,,22940,,19318,2047,1317,730,64.34,35.66,2047,1254,793,61.26,38.74,2047,215,1832,10.5,89.5,2047,4,2043,0.2,99.8,2047,471,1576,23.01,76.99,2047,470,1577,22.96,77.04,2047,202,1845,9.87,90.13,2047,83,1964,4.05,95.95,2047,116,1931,5.67,94.33,13085,19257,10943,,2087,,11413,49948,12967,,1953,383,331,52,1216,0,0,261,11,82,19.61,16.95,2.66,62.26,0,0,13.36,0.56,4.2,1953,1871,174,103,181,461,494,392,66,82,95.8,8.91,5.27,9.27,23.6,25.29,20.07,3.38,4.2,39
